time,open,high,low,close,volume,bid,ask
2019-05-12 00:00:00,1287.211,1303.24,1274.87,1277.647,242491.0,1277.647,1277.647
2019-05-19 00:00:00,1278.353,1287.194,1269.472,1284.805,224537.0,1284.805,1284.805
2019-05-26 00:00:00,1285.418,1306.834,1274.984,1305.484,231921.0,1305.484,1305.484
2019-06-02 00:00:00,1306.676,1348.18,1306.44,1340.699,291600.0,1340.699,1340.699
2019-06-09 00:00:00,1334.672,1358.042,1319.857,1341.217,274195.0,1341.217,1341.217
2019-06-16 00:00:00,1341.811,1411.56,1332.97,1399.452,345133.0,1399.452,1399.452
2019-06-23 00:00:00,1400.407,1439.001,1398.53,1409.677,381868.0,1409.677,1409.677
2019-06-30 00:00:00,1393.072,1437.668,1381.774,1398.739,346203.0,1398.739,1398.739
2019-07-07 00:00:00,1399.279,1427.032,1385.732,1415.346,319933.0,1415.346,1415.346
2019-07-14 00:00:00,1416.621,1452.884,1400.082,1425.402,325535.0,1425.402,1425.402
2019-07-21 00:00:00,1426.629,1433.723,1411.072,1418.343,286784.0,1418.343,1418.343
2019-07-28 00:00:00,1420.739,1447.895,1400.49,1440.772,314755.0,1440.772,1440.772
2019-08-04 00:00:00,1440.304,1510.312,1436.728,1497.137,390394.0,1497.137,1497.137
2019-08-11 00:00:00,1496.193,1534.92,1479.833,1512.967,396297.0,1512.967,1512.967
2019-08-18 00:00:00,1509.674,1530.178,1492.448,1526.632,278452.0,1526.632,1526.632
2019-08-25 00:00:00,1546.31,1554.998,1517.002,1520.228,344161.0,1520.228,1520.228
2019-09-01 00:00:00,1529.531,1556.943,1502.426,1506.738,331647.0,1506.738,1506.738
2019-09-08 00:00:00,1505.025,1524.109,1484.457,1488.691,322555.0,1488.691,1488.691
2019-09-15 00:00:00,1500.594,1516.923,1483.001,1516.302,327287.0,1516.302,1516.302
2019-09-22 00:00:00,1512.856,1535.578,1486.852,1496.761,348401.0,1496.761,1496.761
2019-09-29 00:00:00,1496.467,1519.49,1459.052,1504.414,374949.0,1504.414,1504.414
2019-10-06 00:00:00,1508.319,1516.982,1473.972,1488.118,363632.0,1488.118,1488.118
2019-10-13 00:00:00,1486.82,1498.345,1477.01,1490.403,294551.0,1490.403,1490.403
2019-10-20 00:00:00,1491.988,1517.861,1480.846,1504.378,268227.0,1504.378,1504.378
2019-10-27 00:00:00,1502.711,1515.894,1481.144,1514.124,283104.0,1514.124,1514.124
